Renewal_ID,Policy_ID,Customer_ID,Product_ID,Expiry_Date,Renewal_Date,Renewal_Status,Renewed_Flag,Previous_Premium,New_Premium,Customer_Type,Customer_Segment,Emirate
REN-0011516,POL-018285,CUST-09326,PROD002,2024-06-08,2024-06-24,Renewed,1,21245.89,22009.05,Corporate,Corporate,Sharjah
REN-0011517,POL-018287,CUST-09326,PROD009,2024-04-06,2024-05-04,Customer Cancelled,0,12262.82,0.0,Corporate,Corporate,Sharjah
REN-0011518,POL-018288,CUST-09326,PROD001,2026-07-16,2026-08-12,Lost to Competitor,0,24263.64,0.0,Corporate,Corporate,Sharjah
REN-0011519,POL-018290,CUST-09328,PROD016,2022-06-21,2022-06-13,Lost to Competitor,0,694.41,0.0,Individual,Mass Market,Abu Dhabi
REN-0011520,POL-018294,CUST-09330,PROD008,2024-10-31,2024-11-24,Not Renewed,0,3730.03,0.0,SME,SME,Dubai
REN-0011521,POL-018295,CUST-09330,PROD014,2025-06-10,2025-06-04,Renewed,1,10147.58,10585.33,SME,SME,Dubai
REN-0011522,POL-018296,CUST-09331,PROD016,2022-04-01,2022-03-31,Renewed,1,852.72,933.8,Individual,Mass Market,Dubai
REN-0011523,POL-018299,CUST-09332,PROD011,2026-05-26,2026-05-29,Renewed,1,9432.06,9774.52,SME,SME,Sharjah
REN-0011524,POL-018300,CUST-09333,PROD021,2026-01-19,2026-01-13,Customer Cancelled,0,391.04,0.0,Individual,Affluent,Abu Dhabi
REN-0011525,POL-018301,CUST-09334,PROD022,2023-02-20,2023-03-11,Renewed,1,306.42,351.28,Individual,Mass Market,Dubai
REN-0011526,POL-018302,CUST-09334,PROD019,2022-07-10,2022-07-13,Renewed,1,4343.53,4892.27,Individual,Mass Market,Dubai
REN-0011527,POL-018303,CUST-09335,PROD017,2020-10-23,2020-11-12,Renewed,1,733.67,783.03,Individual,Affluent,Sharjah
REN-0011528,POL-018304,CUST-09335,PROD016,2022-04-18,2022-04-17,Renewed,1,1149.27,1290.05,Individual,Affluent,Sharjah
REN-0011529,POL-018305,CUST-09335,PROD019,2022-07-11,2022-08-05,Renewed,1,3935.98,4373.3,Individual,Affluent,Sharjah
REN-0011530,POL-018306,CUST-09336,PROD016,2025-07-15,2025-07-23,Renewed,1,871.24,998.11,Individual,Affluent,Abu Dhabi
REN-0011531,POL-018308,CUST-09337,PROD020,2020-06-10,2020-06-14,Renewed,1,787.67,897.23,Individual,Affluent,Sharjah
REN-0011532,POL-018309,CUST-09337,PROD016,2021-04-23,2021-04-14,Renewed,1,1426.0,1585.25,Individual,Affluent,Sharjah
REN-0011533,POL-018310,CUST-09338,PROD003,2024-01-27,2024-01-27,Renewed,1,13320.08,13772.97,Corporate,Corporate,Ajman
REN-0011534,POL-018311,CUST-09338,PROD009,2024-04-24,2024-05-11,Not Renewed,0,20951.69,0.0,Corporate,Corporate,Ajman
REN-0011535,POL-018312,CUST-09338,PROD004,2025-06-28,2025-07-28,Customer Cancelled,0,15939.39,0.0,Corporate,Corporate,Ajman
REN-0011536,POL-018318,CUST-09342,PROD025,2026-06-15,2026-07-01,Not Renewed,0,356.2,0.0,Individual,Mass Market,Abu Dhabi
REN-0011537,POL-018323,CUST-09344,PROD012,2022-04-07,2022-04-11,Lost to Competitor,0,3588.17,0.0,SME,SME,Dubai
REN-0011538,POL-018328,CUST-09346,PROD006,2026-06-07,2026-06-15,Renewed,1,24354.08,26105.73,Corporate,Corporate,Dubai
REN-0011539,POL-018331,CUST-09346,PROD004,2025-11-10,2025-12-09,Renewed,1,35274.9,36389.17,Corporate,Corporate,Dubai
REN-0011540,POL-018332,CUST-09347,PROD014,2023-11-21,2023-12-18,Renewed,1,8009.11,9165.53,SME,SME,Dubai
REN-0011541,POL-018333,CUST-09347,PROD013,2023-09-21,2023-09-11,Renewed,1,8641.26,9744.52,SME,SME,Dubai
REN-0011542,POL-018334,CUST-09347,PROD008,2024-06-14,2024-07-09,Renewed,1,4923.74,5113.93,SME,SME,Dubai
REN-0011543,POL-018336,CUST-09349,PROD023,2025-04-06,2025-04-22,Renewed,1,714.6,820.77,Individual,Affluent,Dubai
REN-0011544,POL-018337,CUST-09350,PROD011,2026-02-27,2026-03-11,Renewed,1,5729.42,6128.57,SME,SME,Ras Al Khaimah
REN-0011545,POL-018338,CUST-09350,PROD012,2026-01-13,2026-01-11,Renewed,1,2161.66,2446.25,SME,SME,Ras Al Khaimah
REN-0011546,POL-018339,CUST-09350,PROD008,2023-12-04,2023-12-09,Renewed,1,14842.5,16502.72,SME,SME,Ras Al Khaimah
REN-0011547,POL-018340,CUST-09351,PROD019,2024-10-09,2024-10-22,Renewed,1,4341.99,4952.04,Individual,Affluent,Ras Al Khaimah
REN-0011548,POL-018341,CUST-09351,PROD022,2025-06-28,2025-07-09,Renewed,1,228.37,241.52,Individual,Affluent,Ras Al Khaimah
REN-0011549,POL-018342,CUST-09352,PROD022,2025-01-19,2025-01-28,Renewed,1,461.31,483.98,Individual,Mass Market,Dubai
REN-0011550,POL-018347,CUST-09354,PROD022,2026-02-10,2026-03-07,Renewed,1,754.34,815.39,Individual,Affluent,Sharjah
REN-0011551,POL-018348,CUST-09355,PROD019,2022-08-14,2022-09-12,Renewed,1,1797.32,1953.15,Individual,Mass Market,Dubai
REN-0011552,POL-018349,CUST-09356,PROD011,2026-03-04,2026-03-08,Not Renewed,0,3861.28,0.0,SME,SME,Abu Dhabi
REN-0011553,POL-018350,CUST-09356,PROD014,2020-04-09,2020-05-07,Renewed,1,3349.28,3520.27,SME,SME,Abu Dhabi
REN-0011554,POL-018351,CUST-09357,PROD007,2026-05-28,2026-05-23,Renewed,1,7085.58,7493.98,SME,SME,Dubai
REN-0011555,POL-018352,CUST-09357,PROD013,2025-07-04,2025-08-03,Renewed,1,8198.78,8695.61,SME,SME,Dubai
REN-0011556,POL-018354,CUST-09357,PROD014,2026-04-10,2026-04-27,Renewed,1,4690.17,4892.37,SME,SME,Dubai
REN-0011557,POL-018356,CUST-09358,PROD018,2023-09-10,2023-09-14,Renewed,1,1287.89,1398.97,Individual,Mass Market,Dubai
REN-0011558,POL-018357,CUST-09358,PROD017,2025-11-13,2025-11-13,Renewed,1,2295.49,2392.71,Individual,Mass Market,Dubai
REN-0011559,POL-018359,CUST-09359,PROD024,2026-06-12,2026-06-15,Renewed,1,8098.67,8613.38,SME,SME,Abu Dhabi
REN-0011560,POL-018361,CUST-09359,PROD014,2025-08-18,2025-08-13,Renewed,1,2682.61,3057.02,SME,SME,Abu Dhabi
REN-0011561,POL-018362,CUST-09360,PROD021,2023-11-13,2023-12-01,Renewed,1,368.59,383.75,Individual,Mass Market,Dubai
REN-0011562,POL-018363,CUST-09361,PROD016,2025-11-24,2025-12-10,Renewed,1,1915.55,2130.11,Individual,Affluent,Dubai
REN-0011563,POL-018364,CUST-09361,PROD023,2021-11-28,2021-12-20,Renewed,1,1048.34,1181.73,Individual,Affluent,Dubai
REN-0011564,POL-018369,CUST-09363,PROD023,2021-02-11,2021-02-27,Renewed,1,722.89,779.48,Individual,Affluent,Dubai
REN-0011565,POL-018370,CUST-09363,PROD020,2024-07-14,2024-07-22,Renewed,1,2274.22,2502.12,Individual,Affluent,Dubai
REN-0011566,POL-018371,CUST-09364,PROD025,2026-06-20,2026-07-18,Lost to Competitor,0,478.85,0.0,Individual,Affluent,Dubai
REN-0011567,POL-018372,CUST-09364,PROD020,2023-07-19,2023-07-17,Renewed,1,3314.36,3548.28,Individual,Affluent,Dubai
REN-0011568,POL-018373,CUST-09365,PROD017,2022-11-26,2022-12-16,Not Renewed,0,1717.72,0.0,Individual,Mass Market,Ras Al Khaimah
REN-0011569,POL-018374,CUST-09366,PROD020,2025-10-12,2025-11-10,Renewed,1,2588.98,2819.06,Individual,Mass Market,Sharjah
REN-0011570,POL-018375,CUST-09367,PROD023,2025-04-21,2025-04-28,Renewed,1,1049.4,1152.28,Individual,Mass Market,Dubai
REN-0011571,POL-018376,CUST-09368,PROD024,2023-11-14,2023-12-14,Renewed,1,23215.32,24495.62,SME,SME,Abu Dhabi
REN-0011572,POL-018379,CUST-09369,PROD011,2026-04-21,2026-05-08,Renewed,1,2376.99,2520.52,SME,SME,Abu Dhabi
REN-0011573,POL-018381,CUST-09370,PROD018,2026-03-09,2026-03-27,Renewed,1,2010.27,2295.3,Individual,Mass Market,Dubai
REN-0011574,POL-018383,CUST-09370,PROD022,2024-11-19,2024-12-09,Not Renewed,0,271.4,0.0,Individual,Mass Market,Dubai
REN-0011575,POL-018384,CUST-09371,PROD014,2024-05-07,2024-05-16,Lost to Competitor,0,6427.98,0.0,SME,SME,Abu Dhabi
REN-0011576,POL-018385,CUST-09371,PROD008,2024-03-23,2024-03-27,Renewed,1,14484.25,16433.5,SME,SME,Abu Dhabi
REN-0011577,POL-018386,CUST-09371,PROD007,2021-12-14,2021-12-05,Renewed,1,8259.37,8631.98,SME,SME,Abu Dhabi
REN-0011578,POL-018388,CUST-09372,PROD023,2026-06-07,2026-06-07,Renewed,1,478.57,505.45,Individual,Mass Market,Abu Dhabi
REN-0011579,POL-018389,CUST-09373,PROD021,2023-09-17,2023-10-12,Renewed,1,809.26,901.93,Individual,Mass Market,Dubai
REN-0011580,POL-018390,CUST-09373,PROD023,2024-05-13,2024-05-10,Renewed,1,1347.66,1461.8,Individual,Mass Market,Dubai
REN-0011581,POL-018391,CUST-09374,PROD008,2025-11-15,2025-12-14,Renewed,1,9985.78,11320.53,SME,SME,Sharjah
REN-0011582,POL-018392,CUST-09374,PROD011,2025-10-14,2025-11-10,Not Renewed,0,8561.01,0.0,SME,SME,Sharjah
REN-0011583,POL-018393,CUST-09375,PROD023,2024-04-09,2024-04-25,Renewed,1,588.21,622.44,Individual,Mass Market,Dubai
REN-0011584,POL-018394,CUST-09375,PROD025,2024-04-14,2024-05-04,Renewed,1,314.36,354.41,Individual,Mass Market,Dubai
REN-0011585,POL-018396,CUST-09377,PROD019,2026-07-20,2026-07-28,Renewed,1,2688.19,2833.01,Individual,Affluent,Dubai
REN-0011586,POL-018398,CUST-09379,PROD024,2025-09-24,2025-09-18,Renewed,1,10109.24,10434.84,SME,SME,Dubai
REN-0011587,POL-018400,CUST-09379,PROD008,2026-06-16,2026-06-30,Renewed,1,15401.37,15973.05,SME,SME,Dubai
REN-0011588,POL-018403,CUST-09381,PROD016,2025-12-14,2025-12-25,Lost to Competitor,0,1225.23,0.0,Individual,Mass Market,Abu Dhabi
REN-0011589,POL-018404,CUST-09382,PROD016,2022-08-23,2022-09-10,Renewed,1,1282.43,1381.72,Individual,Mass Market,Abu Dhabi
REN-0011590,POL-018405,CUST-09382,PROD023,2024-08-23,2024-09-11,Renewed,1,688.47,785.69,Individual,Mass Market,Abu Dhabi
REN-0011591,POL-018406,CUST-09383,PROD025,2024-06-14,2024-07-04,Customer Cancelled,0,659.9,0.0,Individual,Mass Market,Dubai
REN-0011592,POL-018409,CUST-09385,PROD020,2022-11-15,2022-12-07,Renewed,1,3041.43,3217.2,Individual,Mass Market,Dubai
REN-0011593,POL-018414,CUST-09387,PROD007,2025-06-26,2025-07-02,Renewed,1,9462.0,9874.1,SME,SME,Dubai
REN-0011594,POL-018415,CUST-09387,PROD011,2026-05-08,2026-05-25,Renewed,1,6351.85,7056.91,SME,SME,Dubai
REN-0011595,POL-018417,CUST-09388,PROD019,2025-04-04,2025-03-30,Renewed,1,1117.37,1205.13,Individual,Mass Market,Abu Dhabi
REN-0011596,POL-018423,CUST-09392,PROD015,2020-03-04,2020-03-19,Not Renewed,0,75482.98,0.0,Corporate,Corporate,Dubai
REN-0011597,POL-018424,CUST-09392,PROD009,2022-09-11,2022-10-11,Renewed,1,9723.98,10257.94,Corporate,Corporate,Dubai
REN-0011598,POL-018426,CUST-09393,PROD016,2026-02-20,2026-02-16,Renewed,1,1130.57,1219.93,Individual,Affluent,Fujairah
REN-0011599,POL-018427,CUST-09394,PROD011,2026-07-27,2026-07-22,Renewed,1,7056.9,7313.01,SME,SME,Sharjah
REN-0011600,POL-018431,CUST-09395,PROD016,2024-04-17,2024-05-06,Renewed,1,1403.61,1564.28,Individual,High Net Worth,Sharjah
REN-0011601,POL-018432,CUST-09395,PROD018,2026-01-25,2026-02-14,Renewed,1,2905.12,3235.53,Individual,High Net Worth,Sharjah
REN-0011602,POL-018433,CUST-09396,PROD022,2021-02-02,2021-03-02,Renewed,1,509.53,526.66,Individual,Mass Market,Abu Dhabi
REN-0011603,POL-018434,CUST-09396,PROD017,2025-09-13,2025-09-11,Renewed,1,914.84,943.49,Individual,Mass Market,Abu Dhabi
REN-0011604,POL-018435,CUST-09397,PROD016,2026-05-04,2026-05-20,Renewed,1,2313.05,2479.86,Individual,High Net Worth,Abu Dhabi
REN-0011605,POL-018436,CUST-09397,PROD023,2026-05-18,2026-06-02,Renewed,1,940.25,1040.5,Individual,High Net Worth,Abu Dhabi
REN-0011606,POL-018437,CUST-09397,PROD019,2026-02-28,2026-03-17,Renewed,1,2956.08,3259.96,Individual,High Net Worth,Abu Dhabi
REN-0011607,POL-018438,CUST-09398,PROD021,2026-05-06,2026-06-05,Renewed,1,262.84,275.64,Individual,Affluent,Dubai
REN-0011608,POL-018444,CUST-09401,PROD018,2025-12-21,2026-01-08,Renewed,1,2945.59,3043.87,Individual,Affluent,Sharjah
REN-0011609,POL-018445,CUST-09401,PROD025,2024-05-19,2024-05-19,Renewed,1,192.11,206.14,Individual,Affluent,Sharjah
REN-0011610,POL-018447,CUST-09403,PROD020,2024-05-28,2024-06-18,Renewed,1,1616.27,1852.47,Individual,High Net Worth,Dubai
REN-0011611,POL-018448,CUST-09403,PROD018,2023-11-21,2023-11-27,Renewed,1,3333.69,3628.27,Individual,High Net Worth,Dubai
REN-0011612,POL-018449,CUST-09404,PROD016,2024-12-11,2024-12-19,Renewed,1,1369.5,1500.81,Individual,Affluent,Sharjah
REN-0011613,POL-018459,CUST-09410,PROD023,2025-10-16,2025-10-16,Not Renewed,0,1361.66,0.0,Individual,High Net Worth,Dubai
REN-0011614,POL-018460,CUST-09410,PROD022,2020-04-01,2020-03-26,Renewed,1,642.16,665.6,Individual,High Net Worth,Dubai
REN-0011615,POL-018465,CUST-09413,PROD007,2026-02-04,2026-02-28,Renewed,1,5459.73,5630.31,SME,SME,Dubai
REN-0011616,POL-018466,CUST-09414,PROD022,2025-01-27,2025-02-02,Renewed,1,413.45,475.17,Individual,Mass Market,Dubai
REN-0011617,POL-018469,CUST-09416,PROD017,2026-08-11,2026-08-30,Renewed,1,2438.34,2649.61,Individual,Affluent,Dubai
REN-0011618,POL-018470,CUST-09417,PROD016,2026-06-13,2026-06-11,Renewed,1,1834.3,2044.03,Individual,Affluent,Abu Dhabi
REN-0011619,POL-018471,CUST-09417,PROD017,2024-04-19,2024-05-11,Renewed,1,719.87,775.05,Individual,Affluent,Abu Dhabi
REN-0011620,POL-018473,CUST-09418,PROD022,2025-08-17,2025-08-27,Renewed,1,717.44,763.16,Individual,Affluent,Abu Dhabi
REN-0011621,POL-018474,CUST-09419,PROD025,2024-09-18,2024-09-24,Lost to Competitor,0,228.76,0.0,Individual,Mass Market,Dubai
REN-0011622,POL-018475,CUST-09420,PROD019,2021-05-31,2021-06-08,Renewed,1,3652.44,4047.04,Individual,Mass Market,Dubai
REN-0011623,POL-018476,CUST-09420,PROD018,2020-04-22,2020-05-08,Renewed,1,2414.23,2598.24,Individual,Mass Market,Dubai
REN-0011624,POL-018477,CUST-09420,PROD017,2021-04-18,2021-04-14,Renewed,1,2180.81,2277.02,Individual,Mass Market,Dubai
REN-0011625,POL-018478,CUST-09421,PROD001,2024-01-19,2024-01-23,Renewed,1,19992.61,22757.03,Corporate,Corporate,Dubai
REN-0011626,POL-018479,CUST-09421,PROD003,2025-07-10,2025-07-31,Not Renewed,0,9972.44,0.0,Corporate,Corporate,Dubai
REN-0011627,POL-018480,CUST-09421,PROD009,2024-09-07,2024-09-28,Renewed,1,24822.85,27043.35,Corporate,Corporate,Dubai
REN-0011628,POL-018482,CUST-09422,PROD019,2025-10-01,2025-10-12,Renewed,1,3628.71,3951.75,Individual,High Net Worth,Ajman
REN-0011629,POL-018483,CUST-09423,PROD018,2026-06-26,2026-07-12,Renewed,1,4897.09,5148.4,Individual,Mass Market,Dubai
REN-0011630,POL-018484,CUST-09424,PROD016,2023-05-26,2023-05-31,Renewed,1,2150.37,2269.46,Individual,Affluent,Abu Dhabi
REN-0011631,POL-018488,CUST-09425,PROD001,2026-08-02,2026-08-16,Renewed,1,14281.16,15101.53,Corporate,Corporate,Sharjah
REN-0011632,POL-018493,CUST-09429,PROD016,2023-04-29,2023-05-04,Renewed,1,865.94,982.08,Individual,Affluent,Abu Dhabi
REN-0011633,POL-018495,CUST-09430,PROD013,2026-06-28,2026-06-19,Renewed,1,17812.77,20160.65,SME,SME,Dubai
REN-0011634,POL-018496,CUST-09430,PROD008,2024-01-30,2024-02-12,Renewed,1,4837.25,5401.63,SME,SME,Dubai
REN-0011635,POL-018497,CUST-09430,PROD024,2023-01-07,2023-01-03,Not Renewed,0,8327.61,0.0,SME,SME,Dubai
REN-0011636,POL-018498,CUST-09430,PROD014,2026-03-15,2026-03-16,Renewed,1,4358.92,4580.2,SME,SME,Dubai
REN-0011637,POL-018499,CUST-09431,PROD008,2026-02-12,2026-03-13,Renewed,1,5231.72,5819.4,SME,SME,Dubai
REN-0011638,POL-018500,CUST-09431,PROD012,2023-06-27,2023-06-22,Renewed,1,1967.86,2103.08,SME,SME,Dubai
REN-0011639,POL-018502,CUST-09432,PROD020,2026-04-24,2026-04-28,Renewed,1,4307.9,4606.99,Individual,Mass Market,Abu Dhabi
REN-0011640,POL-018506,CUST-09435,PROD018,2024-08-18,2024-09-14,Renewed,1,2204.58,2469.44,Individual,High Net Worth,Ras Al Khaimah
REN-0011641,POL-018507,CUST-09435,PROD021,2022-11-13,2022-11-22,Customer Cancelled,0,959.36,0.0,Individual,High Net Worth,Ras Al Khaimah
REN-0011642,POL-018508,CUST-09436,PROD022,2026-04-29,2026-05-25,Renewed,1,229.28,240.26,Individual,Mass Market,Sharjah
REN-0011643,POL-018509,CUST-09437,PROD012,2025-07-11,2025-07-12,Renewed,1,2736.52,3128.68,SME,SME,Dubai
REN-0011644,POL-018514,CUST-09441,PROD019,2024-09-12,2024-09-28,Renewed,1,1065.0,1097.64,Individual,Affluent,Dubai
REN-0011645,POL-018515,CUST-09441,PROD016,2026-05-28,2026-06-05,Renewed,1,2279.67,2413.43,Individual,Affluent,Dubai
REN-0011646,POL-018517,CUST-09443,PROD023,2024-04-11,2024-05-06,Renewed,1,656.54,745.67,Individual,Mass Market,Abu Dhabi
REN-0011647,POL-018518,CUST-09444,PROD016,2026-05-03,2026-05-03,Renewed,1,675.33,745.83,Individual,Mass Market,Abu Dhabi
REN-0011648,POL-018519,CUST-09445,PROD016,2024-10-24,2024-11-04,Renewed,1,1787.03,1854.63,Individual,Affluent,Dubai
REN-0011649,POL-018520,CUST-09446,PROD022,2023-12-17,2023-12-08,Renewed,1,473.38,503.84,Individual,Mass Market,Abu Dhabi
REN-0011650,POL-018521,CUST-09446,PROD020,2022-06-06,2022-06-27,Renewed,1,4337.12,4787.38,Individual,Mass Market,Abu Dhabi
REN-0011651,POL-018527,CUST-09449,PROD016,2026-07-03,2026-07-20,Renewed,1,1025.12,1136.01,Individual,Mass Market,Dubai
REN-0011652,POL-018528,CUST-09450,PROD021,2025-01-03,2025-01-11,Renewed,1,298.11,323.41,Individual,Mass Market,Abu Dhabi
REN-0011653,POL-018529,CUST-09450,PROD017,2024-07-29,2024-08-15,Renewed,1,1326.02,1416.32,Individual,Mass Market,Abu Dhabi
REN-0011654,POL-018530,CUST-09451,PROD021,2025-09-05,2025-09-29,Renewed,1,651.38,686.46,Individual,Mass Market,Sharjah
REN-0011655,POL-018531,CUST-09451,PROD020,2025-09-12,2025-09-08,Renewed,1,1900.55,2003.62,Individual,Mass Market,Sharjah
REN-0011656,POL-018533,CUST-09453,PROD016,2023-04-09,2023-04-27,Renewed,1,1720.28,1791.45,Individual,Mass Market,Ras Al Khaimah
REN-0011657,POL-018534,CUST-09453,PROD020,2026-06-01,2026-06-28,Renewed,1,1136.87,1257.31,Individual,Mass Market,Ras Al Khaimah
REN-0011658,POL-018535,CUST-09454,PROD025,2026-07-17,2026-08-11,Renewed,1,620.96,694.89,Individual,Affluent,Abu Dhabi
REN-0011659,POL-018537,CUST-09454,PROD016,2025-09-09,2025-09-13,Renewed,1,2260.13,2423.27,Individual,Affluent,Abu Dhabi
REN-0011660,POL-018539,CUST-09455,PROD008,2025-10-20,2025-10-10,Renewed,1,5027.66,5642.2,SME,SME,Abu Dhabi
REN-0011661,POL-018540,CUST-09456,PROD021,2024-10-20,2024-11-04,Renewed,1,190.75,214.38,Individual,Affluent,Abu Dhabi
REN-0011662,POL-018542,CUST-09458,PROD007,2021-08-10,2021-08-04,Renewed,1,8754.99,9972.66,SME,SME,Umm Al Quwain
REN-0011663,POL-018543,CUST-09458,PROD008,2022-11-08,2022-12-08,Renewed,1,10728.85,12299.2,SME,SME,Umm Al Quwain
REN-0011664,POL-018544,CUST-09458,PROD012,2026-06-21,2026-07-12,Lost to Competitor,0,6177.75,0.0,SME,SME,Umm Al Quwain
REN-0011665,POL-018545,CUST-09459,PROD016,2026-03-04,2026-03-31,Renewed,1,2187.34,2491.99,Individual,Mass Market,Dubai
REN-0011666,POL-018549,CUST-09461,PROD022,2023-01-04,2023-02-03,Customer Cancelled,0,933.36,0.0,Individual,High Net Worth,Dubai
REN-0011667,POL-018550,CUST-09462,PROD022,2023-03-31,2023-04-18,Renewed,1,576.95,641.93,Individual,Mass Market,Dubai
REN-0011668,POL-018551,CUST-09462,PROD018,2024-01-06,2024-01-16,Renewed,1,1723.23,1948.78,Individual,Mass Market,Dubai
REN-0011669,POL-018552,CUST-09462,PROD020,2024-06-13,2024-06-10,Renewed,1,1626.6,1720.49,Individual,Mass Market,Dubai
REN-0011670,POL-018553,CUST-09463,PROD008,2023-07-28,2023-08-12,Renewed,1,7291.63,7657.93,SME,SME,Abu Dhabi
REN-0011671,POL-018554,CUST-09463,PROD013,2026-07-24,2026-08-06,Renewed,1,13634.5,14469.97,SME,SME,Abu Dhabi
REN-0011672,POL-018556,CUST-09465,PROD024,2023-01-09,2023-01-14,Renewed,1,5593.91,6402.16,SME,SME,Dubai
REN-0011673,POL-018557,CUST-09465,PROD014,2023-08-28,2023-08-31,Renewed,1,5269.23,5450.11,SME,SME,Dubai
REN-0011674,POL-018559,CUST-09466,PROD006,2021-11-07,2021-11-04,Renewed,1,19088.4,20193.24,Corporate,Corporate,Abu Dhabi
REN-0011675,POL-018560,CUST-09466,PROD009,2021-11-11,2021-11-28,Renewed,1,18782.95,20127.72,Corporate,Corporate,Abu Dhabi
REN-0011676,POL-018562,CUST-09466,PROD002,2022-02-28,2022-03-03,Renewed,1,19634.95,22120.17,Corporate,Corporate,Abu Dhabi
REN-0011677,POL-018563,CUST-09467,PROD015,2026-07-16,2026-07-11,Renewed,1,63168.77,67625.2,Corporate,Corporate,Dubai
REN-0011678,POL-018564,CUST-09467,PROD003,2024-05-30,2024-05-28,Renewed,1,9781.93,10343.01,Corporate,Corporate,Dubai
REN-0011679,POL-018565,CUST-09467,PROD004,2024-09-12,2024-10-02,Not Renewed,0,29093.3,0.0,Corporate,Corporate,Dubai
REN-0011680,POL-018566,CUST-09467,PROD002,2025-12-14,2026-01-08,Renewed,1,24442.8,25394.32,Corporate,Corporate,Dubai
REN-0011681,POL-018567,CUST-09468,PROD007,2024-08-12,2024-08-07,Renewed,1,8502.42,8865.23,SME,SME,Dubai
REN-0011682,POL-018568,CUST-09468,PROD014,2022-12-27,2022-12-30,Renewed,1,10195.24,11499.56,SME,SME,Dubai
REN-0011683,POL-018569,CUST-09469,PROD020,2026-02-03,2026-02-03,Renewed,1,3854.5,3985.14,Individual,Affluent,Sharjah
REN-0011684,POL-018570,CUST-09470,PROD021,2022-09-03,2022-08-29,Renewed,1,588.91,635.9,Individual,High Net Worth,Sharjah
REN-0011685,POL-018571,CUST-09470,PROD019,2026-01-06,2026-01-03,Renewed,1,3167.55,3354.33,Individual,High Net Worth,Sharjah
REN-0011686,POL-018572,CUST-09471,PROD018,2025-05-06,2025-05-06,Renewed,1,1783.84,1910.8,Individual,Mass Market,Sharjah
REN-0011687,POL-018573,CUST-09471,PROD021,2022-11-09,2022-10-31,Lost to Competitor,0,571.01,0.0,Individual,Mass Market,Sharjah
REN-0011688,POL-018574,CUST-09471,PROD022,2024-01-23,2024-02-11,Renewed,1,346.34,395.06,Individual,Mass Market,Sharjah
REN-0011689,POL-018578,CUST-09473,PROD011,2024-09-07,2024-09-26,Customer Cancelled,0,4211.8,0.0,SME,SME,Ras Al Khaimah
REN-0011690,POL-018579,CUST-09473,PROD007,2024-03-25,2024-04-02,Lost to Competitor,0,5184.72,0.0,SME,SME,Ras Al Khaimah
REN-0011691,POL-018582,CUST-09475,PROD014,2026-07-24,2026-08-17,Renewed,1,5355.49,5682.41,SME,SME,Abu Dhabi
REN-0011692,POL-018587,CUST-09477,PROD005,2025-09-24,2025-09-26,Renewed,1,20947.92,23816.76,Corporate,Corporate,Abu Dhabi
REN-0011693,POL-018588,CUST-09477,PROD006,2024-02-19,2024-02-22,Renewed,1,50318.32,52189.82,Corporate,Corporate,Abu Dhabi
REN-0011694,POL-018589,CUST-09477,PROD001,2022-08-09,2022-08-06,Renewed,1,25442.32,27013.09,Corporate,Corporate,Abu Dhabi
REN-0011695,POL-018590,CUST-09478,PROD024,2025-10-05,2025-10-23,Not Renewed,0,9315.78,0.0,SME,SME,Abu Dhabi
REN-0011696,POL-018591,CUST-09479,PROD016,2024-07-24,2024-08-22,Renewed,1,777.71,862.9,Individual,Mass Market,Ajman
REN-0011697,POL-018592,CUST-09479,PROD017,2026-07-04,2026-07-03,Not Renewed,0,1238.6,0.0,Individual,Mass Market,Ajman
REN-0011698,POL-018593,CUST-09480,PROD017,2021-08-31,2021-09-16,Renewed,1,787.14,854.19,Individual,Affluent,Dubai
REN-0011699,POL-018594,CUST-09480,PROD022,2023-04-08,2023-04-06,Renewed,1,376.03,389.9,Individual,Affluent,Dubai
REN-0011700,POL-018596,CUST-09482,PROD016,2025-07-22,2025-08-11,Renewed,1,2819.13,3116.21,Individual,High Net Worth,Sharjah
REN-0011701,POL-018597,CUST-09482,PROD019,2026-03-04,2026-03-13,Renewed,1,1775.3,1875.17,Individual,High Net Worth,Sharjah
REN-0011702,POL-018601,CUST-09484,PROD011,2024-12-04,2024-12-15,Not Renewed,0,5261.01,0.0,SME,SME,Dubai
REN-0011703,POL-018602,CUST-09485,PROD024,2026-01-30,2026-02-10,Renewed,1,13990.88,15858.97,SME,SME,Sharjah
REN-0011704,POL-018603,CUST-09485,PROD012,2022-07-20,2022-07-22,Renewed,1,7475.28,8067.05,SME,SME,Sharjah
REN-0011705,POL-018604,CUST-09485,PROD007,2025-09-05,2025-09-13,Renewed,1,5312.84,6051.5,SME,SME,Sharjah
REN-0011706,POL-018605,CUST-09486,PROD016,2023-03-03,2023-03-08,Renewed,1,1265.61,1454.45,Individual,Mass Market,Abu Dhabi
REN-0011707,POL-018606,CUST-09486,PROD025,2023-06-16,2023-06-06,Renewed,1,634.48,655.78,Individual,Mass Market,Abu Dhabi
