Lead_ID,Customer_ID,Lead_Date,Lead_Source,Product_Interest,Lead_Status,Quoted_Premium,Converted_Flag,Lead_Year
LEAD-00023991,CUST-09840,2025-03-08,Bank Partner,Business Insurance,New,12337.77,0,2025
LEAD-00023992,CUST-10007,2024-01-18,Insurance Broker,Car Insurance,Contacted,22057.52,0,2024
LEAD-00023993,CUST-18634,2024-07-19,Referral,Health Insurance,New,6541.87,0,2024
LEAD-00023994,CUST-14024,2024-07-12,Social Media,Life Insurance,Quoted,23621.2,0,2024
LEAD-00023995,CUST-18996,2024-09-17,Insurance Broker,Business Insurance,Converted,16338.01,1,2024
LEAD-00023996,CUST-18222,2024-08-03,Google Ads,SME Insurance,Quoted,11806.91,0,2024
LEAD-00023997,CUST-05599,2025-05-08,Website,Health Insurance,New,10115.92,0,2025
LEAD-00023998,CUST-24613,2024-11-10,Insurance Broker,Business Insurance,Converted,13065.47,1,2024
LEAD-00023999,CUST-15906,2025-02-15,Insurance Broker,Health Insurance,Contacted,6704.38,0,2025
LEAD-00024000,CUST-15403,2026-06-02,Branch,Travel Insurance,New,5257.88,0,2026
LEAD-00024001,CUST-03082,2026-07-15,Website,Motor Fleet Insurance,Converted,455.24,1,2026
LEAD-00024002,CUST-19736,2025-09-11,Google Ads,Business Insurance,Converted,22017.3,1,2025
LEAD-00024003,CUST-07167,2023-12-23,Insurance Broker,Car Insurance,Quoted,6624.68,0,2023
LEAD-00024004,CUST-17404,2026-04-26,Google Ads,Motor Fleet Insurance,Qualified,5342.51,0,2026
LEAD-00024005,CUST-06230,2026-03-16,Referral,Car Insurance,Contacted,2796.07,0,2026
LEAD-00024006,CUST-12028,2026-06-22,Social Media,SME Insurance,Quoted,22466.94,0,2026
LEAD-00024007,CUST-21088,2024-09-10,Email Campaign,SME Insurance,Contacted,22520.12,0,2024
LEAD-00024008,CUST-18867,2023-12-14,Website,Health Insurance,Lost,22194.8,0,2023
LEAD-00024009,CUST-13612,2025-04-21,Website,Travel Insurance,Qualified,22655.66,0,2025
LEAD-00024010,CUST-23879,2023-11-16,Bank Partner,Business Insurance,Contacted,24938.87,0,2023
LEAD-00024011,CUST-14948,2024-12-17,Referral,Business Insurance,New,8719.21,0,2024
LEAD-00024012,CUST-14348,2025-05-06,Email Campaign,Cyber Security Insurance,Contacted,6465.44,0,2025
LEAD-00024013,CUST-01104,2024-05-19,Google Ads,Motor Fleet Insurance,Contacted,11183.11,0,2024
LEAD-00024014,CUST-13472,2026-07-15,Referral,SME Insurance,Lost,18997.83,0,2026
LEAD-00024015,CUST-11494,2024-04-18,Google Ads,Motor Fleet Insurance,Contacted,22498.58,0,2024
LEAD-00024016,CUST-07989,2024-04-21,Referral,SME Insurance,Contacted,7513.22,0,2024
LEAD-00024017,CUST-04256,2024-06-13,Social Media,Life Insurance,Contacted,15110.44,0,2024
LEAD-00024018,CUST-17673,2025-04-05,Insurance Broker,Home Insurance,New,15445.94,0,2025
LEAD-00024019,CUST-08619,2023-08-22,Insurance Broker,Motor Fleet Insurance,New,22897.63,0,2023
LEAD-00024020,CUST-13479,2025-03-14,Google Ads,Health Insurance,New,1440.62,0,2025
LEAD-00024021,CUST-15578,2025-06-06,Insurance Broker,SME Insurance,Qualified,13437.25,0,2025
LEAD-00024022,CUST-13637,2025-04-21,Social Media,SME Insurance,New,8929.06,0,2025
LEAD-00024023,CUST-22293,2024-01-23,Email Campaign,Cyber Security Insurance,Lost,8851.14,0,2024
LEAD-00024024,CUST-18004,2024-03-15,Bank Partner,Travel Insurance,Converted,3576.32,1,2024
LEAD-00024025,CUST-17232,2025-10-09,Website,Home Insurance,Contacted,17474.19,0,2025
LEAD-00024026,CUST-05150,2024-10-07,Insurance Broker,Home Insurance,Contacted,11166.02,0,2024
LEAD-00024027,CUST-03851,2024-05-19,Google Ads,Health Insurance,Contacted,23440.98,0,2024
LEAD-00024028,CUST-07711,2025-08-07,Website,Car Insurance,New,22629.41,0,2025
LEAD-00024029,CUST-01089,2025-10-08,Google Ads,Health Insurance,New,15503.87,0,2025
LEAD-00024030,CUST-15954,2023-12-25,Website,Health Insurance,Lost,4001.53,0,2023
LEAD-00024031,CUST-12710,2024-11-11,Website,Home Insurance,New,13886.91,0,2024
LEAD-00024032,CUST-01493,2025-04-09,Website,Home Insurance,Converted,5755.89,1,2025
LEAD-00024033,CUST-17985,2025-07-08,Branch,Travel Insurance,Converted,14426.09,1,2025
LEAD-00024034,CUST-19965,2024-12-10,Google Ads,Motor Fleet Insurance,Contacted,10560.68,0,2024
LEAD-00024035,CUST-10716,2024-11-18,Google Ads,Home Insurance,Qualified,6779.37,0,2024
LEAD-00024036,CUST-01894,2024-09-16,Insurance Broker,Car Insurance,Contacted,6875.88,0,2024
LEAD-00024037,CUST-08299,2024-10-20,Website,Home Insurance,Lost,305.23,0,2024
LEAD-00024038,CUST-11412,2024-03-15,Website,Life Insurance,New,18396.1,0,2024
LEAD-00024039,CUST-06693,2024-02-15,Referral,Home Insurance,Qualified,1175.42,0,2024
LEAD-00024040,CUST-00348,2023-09-10,Email Campaign,Motor Fleet Insurance,New,10655.99,0,2023
LEAD-00024041,CUST-23565,2023-11-20,Website,Cyber Security Insurance,Converted,12075.21,1,2023
LEAD-00024042,CUST-18640,2024-09-01,Referral,SME Insurance,Converted,9607.21,1,2024
LEAD-00024043,CUST-15166,2024-07-07,Insurance Broker,Cyber Security Insurance,Converted,24606.48,1,2024
LEAD-00024044,CUST-14951,2023-11-14,Bank Partner,Life Insurance,New,11747.78,0,2023
LEAD-00024045,CUST-03847,2023-12-21,Referral,Home Insurance,Qualified,18957.61,0,2023
LEAD-00024046,CUST-24168,2023-10-30,Email Campaign,Life Insurance,Qualified,1738.44,0,2023
LEAD-00024047,CUST-19466,2026-06-30,Google Ads,SME Insurance,Converted,1294.39,1,2026
LEAD-00024048,CUST-18992,2025-12-20,Website,Travel Insurance,Contacted,7607.59,0,2025
LEAD-00024049,CUST-01332,2023-09-20,Google Ads,Health Insurance,Quoted,14422.5,0,2023
LEAD-00024050,CUST-22455,2025-05-01,Insurance Broker,Travel Insurance,Quoted,20547.64,0,2025
LEAD-00024051,CUST-16900,2026-03-07,Insurance Broker,SME Insurance,Converted,24703.86,1,2026
LEAD-00024052,CUST-13814,2023-09-25,Website,Business Insurance,Converted,22748.46,1,2023
LEAD-00024053,CUST-09150,2024-11-03,Social Media,SME Insurance,Qualified,10629.08,0,2024
LEAD-00024054,CUST-06842,2024-02-29,Bank Partner,Travel Insurance,Lost,12081.14,0,2024
LEAD-00024055,CUST-18961,2025-05-19,Website,Home Insurance,Lost,8684.68,0,2025
LEAD-00024056,CUST-03313,2025-05-17,Branch,Home Insurance,Converted,20947.2,1,2025
LEAD-00024057,CUST-08787,2024-12-02,Email Campaign,Cyber Security Insurance,Contacted,7758.06,0,2024
LEAD-00024058,CUST-06304,2025-06-12,Google Ads,Travel Insurance,Converted,20455.08,1,2025
LEAD-00024059,CUST-06686,2023-12-01,Google Ads,SME Insurance,Qualified,12489.45,0,2023
LEAD-00024060,CUST-15051,2024-04-16,Branch,Health Insurance,New,695.4,0,2024
LEAD-00024061,CUST-22330,2026-02-07,Bank Partner,Health Insurance,Lost,3662.73,0,2026
LEAD-00024062,CUST-14747,2023-08-22,Website,Business Insurance,Quoted,12310.83,0,2023
LEAD-00024063,CUST-15952,2025-03-21,Referral,Life Insurance,Qualified,2906.02,0,2025
LEAD-00024064,CUST-19240,2025-03-28,Google Ads,Cyber Security Insurance,Converted,23084.17,1,2025
LEAD-00024065,CUST-00794,2024-10-03,Bank Partner,Home Insurance,Lost,6573.67,0,2024
LEAD-00024066,CUST-01095,2026-02-13,Website,Life Insurance,New,11859.03,0,2026
LEAD-00024067,CUST-17868,2024-04-02,Email Campaign,Motor Fleet Insurance,Contacted,16425.23,0,2024
LEAD-00024068,CUST-17362,2026-07-31,Google Ads,SME Insurance,Quoted,20737.57,0,2026
LEAD-00024069,CUST-01395,2026-07-24,Email Campaign,Travel Insurance,Quoted,12923.02,0,2026
LEAD-00024070,CUST-09731,2023-08-24,Bank Partner,Car Insurance,Qualified,10258.25,0,2023
LEAD-00024071,CUST-23881,2026-04-19,Website,Cyber Security Insurance,New,12545.99,0,2026
LEAD-00024072,CUST-11305,2024-03-14,Google Ads,Motor Fleet Insurance,New,11834.17,0,2024
LEAD-00024073,CUST-21596,2025-10-06,Google Ads,Life Insurance,Lost,15590.14,0,2025
LEAD-00024074,CUST-13801,2026-06-13,Bank Partner,Health Insurance,Quoted,22370.78,0,2026
LEAD-00024075,CUST-23771,2023-10-08,Social Media,Travel Insurance,Quoted,20836.96,0,2023
LEAD-00024076,CUST-07517,2024-02-23,Bank Partner,Cyber Security Insurance,Lost,21584.93,0,2024
LEAD-00024077,CUST-12318,2025-08-12,Insurance Broker,Travel Insurance,Qualified,13925.03,0,2025
LEAD-00024078,CUST-05294,2026-08-06,Google Ads,Cyber Security Insurance,Converted,9589.46,1,2026
LEAD-00024079,CUST-19620,2025-12-04,Referral,Health Insurance,Quoted,15478.65,0,2025
LEAD-00024080,CUST-19864,2026-02-22,Branch,Motor Fleet Insurance,New,6505.55,0,2026
LEAD-00024081,CUST-10517,2026-06-28,Website,Travel Insurance,Lost,2076.5,0,2026
LEAD-00024082,CUST-12991,2023-09-19,Google Ads,Home Insurance,Quoted,23923.27,0,2023
LEAD-00024083,CUST-18268,2025-07-02,Insurance Broker,Home Insurance,Contacted,18158.01,0,2025
LEAD-00024084,CUST-07286,2024-09-08,Website,Cyber Security Insurance,Converted,5771.26,1,2024
LEAD-00024085,CUST-05273,2023-10-19,Branch,Car Insurance,Quoted,14184.95,0,2023
LEAD-00024086,CUST-02190,2025-10-07,Insurance Broker,Travel Insurance,Quoted,10851.57,0,2025
LEAD-00024087,CUST-00691,2024-09-02,Google Ads,Car Insurance,Quoted,13658.76,0,2024
LEAD-00024088,CUST-03326,2024-07-04,Insurance Broker,Home Insurance,Converted,18510.8,1,2024
LEAD-00024089,CUST-22001,2026-03-23,Website,SME Insurance,Lost,18745.14,0,2026
LEAD-00024090,CUST-11869,2025-09-26,Website,Car Insurance,New,15694.04,0,2025
LEAD-00024091,CUST-03011,2023-09-24,Social Media,Car Insurance,Converted,19027.99,1,2023
LEAD-00024092,CUST-05902,2024-01-18,Website,Business Insurance,Contacted,24055.73,0,2024
LEAD-00024093,CUST-22653,2025-04-24,Website,Travel Insurance,Contacted,1733.22,0,2025
LEAD-00024094,CUST-22856,2024-01-25,Bank Partner,Car Insurance,Converted,2855.14,1,2024
LEAD-00024095,CUST-17056,2025-02-19,Referral,Travel Insurance,Converted,18874.02,1,2025
LEAD-00024096,CUST-08592,2026-03-29,Website,SME Insurance,Converted,10480.98,1,2026
LEAD-00024097,CUST-22953,2023-09-20,Insurance Broker,Cyber Security Insurance,New,23213.22,0,2023
LEAD-00024098,CUST-11314,2024-10-26,Insurance Broker,Life Insurance,Qualified,14452.07,0,2024
LEAD-00024099,CUST-24350,2025-01-07,Insurance Broker,Motor Fleet Insurance,Qualified,8559.17,0,2025
LEAD-00024100,CUST-16139,2025-01-09,Website,Health Insurance,New,18061.39,0,2025
LEAD-00024101,CUST-20356,2025-10-11,Insurance Broker,SME Insurance,Quoted,16977.24,0,2025
LEAD-00024102,CUST-04097,2024-03-07,Website,Travel Insurance,Contacted,12876.86,0,2024
LEAD-00024103,CUST-13523,2025-02-01,Insurance Broker,Home Insurance,Converted,4642.54,1,2025
LEAD-00024104,CUST-11286,2024-01-08,Website,Motor Fleet Insurance,New,16177.17,0,2024
LEAD-00024105,CUST-11423,2024-07-03,Social Media,Health Insurance,Converted,2475.94,1,2024
LEAD-00024106,CUST-12474,2024-01-24,Social Media,SME Insurance,New,14273.64,0,2024
LEAD-00024107,CUST-11920,2025-08-20,Website,Cyber Security Insurance,New,14077.45,0,2025
LEAD-00024108,CUST-18241,2024-01-11,Insurance Broker,Business Insurance,Lost,10452.6,0,2024
LEAD-00024109,CUST-13143,2024-12-02,Bank Partner,Business Insurance,Converted,9589.13,1,2024
LEAD-00024110,CUST-06280,2026-08-06,Website,Home Insurance,Converted,15053.59,1,2026
LEAD-00024111,CUST-23646,2024-06-28,Insurance Broker,Car Insurance,Quoted,16216.75,0,2024
LEAD-00024112,CUST-12111,2025-06-02,Social Media,Business Insurance,New,720.37,0,2025
LEAD-00024113,CUST-24948,2025-08-14,Bank Partner,Business Insurance,New,11210.04,0,2025
LEAD-00024114,CUST-04526,2024-12-28,Bank Partner,Life Insurance,Lost,5345.61,0,2024
LEAD-00024115,CUST-15930,2024-06-10,Website,Motor Fleet Insurance,Converted,1311.41,1,2024
LEAD-00024116,CUST-18763,2023-11-17,Insurance Broker,SME Insurance,Contacted,6323.09,0,2023
LEAD-00024117,CUST-22094,2025-12-16,Website,Business Insurance,Converted,10717.92,1,2025
LEAD-00024118,CUST-20111,2026-04-08,Insurance Broker,Health Insurance,Converted,3508.09,1,2026
LEAD-00024119,CUST-20739,2025-02-10,Insurance Broker,Life Insurance,Converted,5855.05,1,2025
LEAD-00024120,CUST-24378,2024-07-03,Google Ads,Cyber Security Insurance,Contacted,23975.25,0,2024
LEAD-00024121,CUST-05329,2024-06-03,Referral,Business Insurance,Converted,670.56,1,2024
LEAD-00024122,CUST-24122,2024-07-06,Bank Partner,Life Insurance,Qualified,4274.56,0,2024
LEAD-00024123,CUST-06632,2023-10-08,Branch,Business Insurance,Qualified,430.08,0,2023
LEAD-00024124,CUST-13836,2025-05-30,Google Ads,Cyber Security Insurance,Converted,13881.48,1,2025
LEAD-00024125,CUST-19210,2024-04-04,Insurance Broker,Home Insurance,Qualified,6117.76,0,2024
LEAD-00024126,CUST-19474,2024-02-28,Insurance Broker,Business Insurance,Lost,1618.23,0,2024
LEAD-00024127,CUST-03036,2024-10-08,Website,Life Insurance,Converted,2165.34,1,2024
LEAD-00024128,CUST-11931,2025-09-24,Referral,Travel Insurance,Contacted,9065.41,0,2025
LEAD-00024129,CUST-12421,2024-06-25,Insurance Broker,Car Insurance,Qualified,5778.67,0,2024
LEAD-00024130,CUST-02268,2026-07-23,Google Ads,SME Insurance,Converted,11475.98,1,2026
LEAD-00024131,CUST-04641,2024-08-04,Email Campaign,SME Insurance,Quoted,12296.78,0,2024
LEAD-00024132,CUST-19514,2023-12-30,Google Ads,Home Insurance,New,18406.3,0,2023
LEAD-00024133,CUST-02097,2024-01-20,Google Ads,Life Insurance,Converted,2778.27,1,2024
LEAD-00024134,CUST-23380,2026-03-26,Insurance Broker,Cyber Security Insurance,Converted,4631.14,1,2026
LEAD-00024135,CUST-18249,2024-07-18,Referral,Travel Insurance,Lost,17114.86,0,2024
LEAD-00024136,CUST-17890,2023-11-03,Website,Home Insurance,New,21087.09,0,2023
LEAD-00024137,CUST-16057,2024-04-04,Website,Car Insurance,New,11626.31,0,2024
LEAD-00024138,CUST-23464,2024-05-23,Insurance Broker,Cyber Security Insurance,New,13108.73,0,2024
LEAD-00024139,CUST-04004,2023-11-05,Referral,Health Insurance,Converted,10691.94,1,2023
LEAD-00024140,CUST-23993,2025-05-08,Social Media,SME Insurance,Converted,14200.66,1,2025
LEAD-00024141,CUST-19092,2026-05-15,Referral,Motor Fleet Insurance,Converted,2664.6,1,2026
LEAD-00024142,CUST-19943,2025-06-11,Insurance Broker,Home Insurance,Converted,10265.66,1,2025
LEAD-00024143,CUST-06432,2025-06-04,Bank Partner,Business Insurance,Contacted,747.82,0,2025
LEAD-00024144,CUST-11257,2023-10-11,Google Ads,Car Insurance,Quoted,9869.71,0,2023
LEAD-00024145,CUST-23580,2024-02-16,Google Ads,Life Insurance,Quoted,24492.79,0,2024
LEAD-00024146,CUST-11230,2024-03-20,Insurance Broker,Life Insurance,Quoted,351.09,0,2024
LEAD-00024147,CUST-11823,2024-10-27,Google Ads,SME Insurance,Contacted,18795.51,0,2024
LEAD-00024148,CUST-09444,2025-09-27,Insurance Broker,Cyber Security Insurance,Quoted,4091.32,0,2025
LEAD-00024149,CUST-15496,2023-12-19,Google Ads,Cyber Security Insurance,Contacted,13258.11,0,2023
LEAD-00024150,CUST-08215,2025-07-13,Website,Cyber Security Insurance,Contacted,21969.48,0,2025
LEAD-00024151,CUST-23997,2024-10-17,Google Ads,Travel Insurance,New,3301.95,0,2024
LEAD-00024152,CUST-21661,2024-04-05,Website,Business Insurance,Converted,15550.03,1,2024
LEAD-00024153,CUST-07026,2023-11-01,Email Campaign,SME Insurance,New,24502.98,0,2023
LEAD-00024154,CUST-10071,2025-12-10,Email Campaign,SME Insurance,Converted,22640.87,1,2025
LEAD-00024155,CUST-17765,2025-06-05,Website,Business Insurance,Lost,1439.13,0,2025
LEAD-00024156,CUST-24280,2025-01-18,Insurance Broker,SME Insurance,New,24311.57,0,2025
LEAD-00024157,CUST-22220,2025-10-23,Google Ads,Business Insurance,Converted,21764.2,1,2025
LEAD-00024158,CUST-08086,2026-05-18,Referral,Life Insurance,Quoted,22179.43,0,2026
LEAD-00024159,CUST-02199,2025-01-14,Bank Partner,Motor Fleet Insurance,New,9926.02,0,2025
LEAD-00024160,CUST-20570,2024-10-24,Bank Partner,Health Insurance,Quoted,13192.13,0,2024
LEAD-00024161,CUST-20452,2025-08-30,Branch,Motor Fleet Insurance,New,17815.83,0,2025
LEAD-00024162,CUST-22412,2024-11-23,Referral,Motor Fleet Insurance,New,3413.41,0,2024
LEAD-00024163,CUST-05861,2024-05-21,Insurance Broker,Home Insurance,Quoted,20202.51,0,2024
LEAD-00024164,CUST-23791,2026-06-30,Website,Car Insurance,New,16787.11,0,2026
LEAD-00024165,CUST-15742,2025-02-17,Insurance Broker,Car Insurance,Contacted,10833.43,0,2025
LEAD-00024166,CUST-12571,2025-10-01,Google Ads,Car Insurance,Quoted,10349.67,0,2025
LEAD-00024167,CUST-13153,2024-02-01,Insurance Broker,Home Insurance,Contacted,9646.83,0,2024
LEAD-00024168,CUST-22902,2026-03-19,Insurance Broker,Travel Insurance,Qualified,6076.48,0,2026
LEAD-00024169,CUST-24932,2024-07-16,Insurance Broker,Motor Fleet Insurance,Converted,9976.71,1,2024
LEAD-00024170,CUST-11970,2025-01-09,Referral,Travel Insurance,New,10237.41,0,2025
LEAD-00024171,CUST-01022,2024-12-05,Social Media,Health Insurance,Qualified,1661.69,0,2024
LEAD-00024172,CUST-15110,2025-05-18,Bank Partner,Cyber Security Insurance,Quoted,3505.42,0,2025
LEAD-00024173,CUST-13681,2026-04-18,Social Media,Business Insurance,Contacted,13495.18,0,2026
LEAD-00024174,CUST-01114,2025-11-20,Bank Partner,Cyber Security Insurance,Contacted,17226.15,0,2025
LEAD-00024175,CUST-12416,2025-11-28,Website,Business Insurance,Contacted,4414.63,0,2025
LEAD-00024176,CUST-00341,2023-10-19,Google Ads,Motor Fleet Insurance,Quoted,13619.44,0,2023
LEAD-00024177,CUST-18925,2024-08-14,Email Campaign,Motor Fleet Insurance,New,22424.08,0,2024
LEAD-00024178,CUST-01064,2026-01-03,Branch,Cyber Security Insurance,New,20310.35,0,2026
LEAD-00024179,CUST-22146,2025-04-19,Bank Partner,Motor Fleet Insurance,Contacted,10394.6,0,2025
LEAD-00024180,CUST-01853,2025-10-27,Google Ads,SME Insurance,Quoted,3119.84,0,2025
LEAD-00024181,CUST-20882,2026-02-04,Google Ads,Home Insurance,Quoted,17422.15,0,2026
LEAD-00024182,CUST-12942,2025-01-17,Insurance Broker,Travel Insurance,Qualified,12702.5,0,2025
LEAD-00024183,CUST-13586,2024-09-13,Insurance Broker,Life Insurance,Contacted,4151.18,0,2024
LEAD-00024184,CUST-20410,2024-10-03,Insurance Broker,Business Insurance,Contacted,7979.71,0,2024
LEAD-00024185,CUST-14172,2024-04-27,Insurance Broker,Car Insurance,Converted,22891.39,1,2024
LEAD-00024186,CUST-05680,2024-09-12,Google Ads,Car Insurance,Converted,10656.19,1,2024
LEAD-00024187,CUST-18554,2024-06-19,Referral,Business Insurance,New,12676.9,0,2024
LEAD-00024188,CUST-10428,2024-08-08,Referral,Business Insurance,New,11133.24,0,2024
LEAD-00024189,CUST-06801,2024-10-10,Website,Cyber Security Insurance,Contacted,3268.22,0,2024
LEAD-00024190,CUST-14314,2024-09-05,Google Ads,Car Insurance,New,1586.19,0,2024
LEAD-00024191,CUST-22812,2025-12-15,Insurance Broker,Home Insurance,Contacted,6258.55,0,2025
LEAD-00024192,CUST-24158,2024-11-16,Website,Motor Fleet Insurance,Quoted,8301.44,0,2024
LEAD-00024193,CUST-00880,2024-02-07,Website,Business Insurance,Quoted,17446.37,0,2024
LEAD-00024194,CUST-04308,2025-12-01,Bank Partner,Life Insurance,Quoted,16998.83,0,2025
LEAD-00024195,CUST-04370,2025-04-16,Insurance Broker,Health Insurance,Converted,21669.57,1,2025
LEAD-00024196,CUST-09038,2025-10-31,Social Media,Cyber Security Insurance,Contacted,5715.14,0,2025
LEAD-00024197,CUST-24941,2024-12-05,Insurance Broker,Business Insurance,Converted,4016.2,1,2024
LEAD-00024198,CUST-02703,2024-06-12,Google Ads,SME Insurance,Qualified,20503.83,0,2024
LEAD-00024199,CUST-00368,2025-02-27,Bank Partner,SME Insurance,New,23120.52,0,2025
LEAD-00024200,CUST-15718,2026-05-07,Google Ads,Car Insurance,Quoted,15622.34,0,2026
LEAD-00024201,CUST-06686,2025-10-19,Google Ads,Business Insurance,Quoted,14583.85,0,2025
LEAD-00024202,CUST-11469,2024-09-28,Bank Partner,Business Insurance,Converted,3877.74,1,2024
LEAD-00024203,CUST-00722,2025-11-02,Google Ads,Home Insurance,Qualified,15968.9,0,2025
LEAD-00024204,CUST-05290,2023-08-18,Bank Partner,Travel Insurance,Converted,4140.73,1,2023
LEAD-00024205,CUST-02354,2025-10-28,Insurance Broker,Life Insurance,Qualified,15701.87,0,2025
LEAD-00024206,CUST-11336,2026-06-14,Branch,SME Insurance,Quoted,958.05,0,2026
LEAD-00024207,CUST-21878,2024-03-16,Website,Motor Fleet Insurance,New,22603.62,0,2024
LEAD-00024208,CUST-07177,2025-10-09,Insurance Broker,Business Insurance,Lost,16843.26,0,2025
LEAD-00024209,CUST-02797,2023-10-27,Referral,Cyber Security Insurance,Converted,4579.62,1,2023
LEAD-00024210,CUST-21820,2025-07-27,Bank Partner,Motor Fleet Insurance,Contacted,4470.47,0,2025
LEAD-00024211,CUST-06762,2024-06-09,Insurance Broker,Motor Fleet Insurance,Contacted,1231.88,0,2024
LEAD-00024212,CUST-16670,2023-08-28,Social Media,Motor Fleet Insurance,Contacted,1460.31,0,2023
LEAD-00024213,CUST-17140,2025-05-09,Social Media,Life Insurance,Converted,21824.78,1,2025
LEAD-00024214,CUST-16729,2025-06-18,Google Ads,Health Insurance,Contacted,3678.69,0,2025
LEAD-00024215,CUST-18209,2026-06-28,Social Media,SME Insurance,Converted,19988.14,1,2026
LEAD-00024216,CUST-07098,2024-05-16,Social Media,Home Insurance,Qualified,3621.93,0,2024
LEAD-00024217,CUST-22391,2024-06-25,Bank Partner,Home Insurance,New,19245.95,0,2024
LEAD-00024218,CUST-10619,2024-08-11,Referral,SME Insurance,Contacted,7782.66,0,2024
LEAD-00024219,CUST-08245,2024-09-26,Bank Partner,Cyber Security Insurance,Converted,807.34,1,2024
LEAD-00024220,CUST-24020,2026-04-25,Bank Partner,Life Insurance,Converted,7232.76,1,2026
LEAD-00024221,CUST-21335,2025-02-28,Email Campaign,Cyber Security Insurance,Converted,8087.73,1,2025
LEAD-00024222,CUST-22933,2024-04-17,Referral,Business Insurance,Quoted,8215.83,0,2024
LEAD-00024223,CUST-00214,2026-01-03,Website,Health Insurance,Contacted,8432.54,0,2026
LEAD-00024224,CUST-02986,2025-06-21,Social Media,Travel Insurance,New,18463.09,0,2025
LEAD-00024225,CUST-15674,2024-09-22,Website,Business Insurance,Contacted,716.19,0,2024
