Customer_ID,Customer_Type,Gender,Age,Nationality,Emirate,Industry,Company_Size,Customer_Segment,Customer_Since,Acquisition_Channel
CUST-15344,Individual,Female,29,Indian,Fujairah,Individual,,Mass Market,2021-07-01,Insurance Broker
CUST-15345,Individual,Male,32,Other,Dubai,Individual,,Mass Market,2023-09-01,Insurance Broker
CUST-15346,SME,Male,63,British,Sharjah,IT & Software,Medium,SME,2022-04-23,Insurance Agent
CUST-15347,Individual,Male,38,Other,Dubai,Individual,,Affluent,2019-11-19,Insurance Agent
CUST-15348,Individual,Male,33,Pakistani,Ras Al Khaimah,Individual,,Mass Market,2023-12-14,Corporate Partner
CUST-15349,Individual,Female,36,Indian,Abu Dhabi,Individual,,Mass Market,2024-10-06,Insurance Agent
CUST-15350,Individual,Male,29,Pakistani,Dubai,Individual,,High Net Worth,2022-01-21,Direct Online
CUST-15351,Individual,Male,31,Indian,Abu Dhabi,Individual,,High Net Worth,2020-09-14,Branch
CUST-15352,Individual,Male,54,Pakistani,Dubai,Individual,,Mass Market,2018-11-28,Direct Online
CUST-15353,Individual,Male,67,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2019-08-19,Direct Online
CUST-15354,SME,Female,61,Pakistani,Abu Dhabi,Hospitality,Micro,SME,2020-09-01,Insurance Broker
CUST-15355,Individual,Male,67,Egyptian,Sharjah,Individual,,Mass Market,2021-12-29,Insurance Broker
CUST-15356,SME,Male,45,Bangladeshi,Dubai,Construction,Micro,SME,2022-10-11,Direct Online
CUST-15357,Individual,Male,36,Pakistani,Ajman,Individual,,Affluent,2021-03-12,Bank / Bancassurance
CUST-15358,Corporate,Male,43,Indian,Sharjah,Healthcare,Large,Corporate,2024-06-21,Direct Online
CUST-15359,Individual,Female,47,Pakistani,Dubai,Individual,,Mass Market,2023-09-10,Direct Online
CUST-15360,Individual,Male,43,Other,Abu Dhabi,Individual,,Mass Market,2020-02-01,Direct Online
CUST-15361,SME,Male,64,Sri Lankan,Abu Dhabi,Construction,Small,SME,2024-03-04,Corporate Partner
CUST-15362,Individual,Female,46,Indian,Abu Dhabi,Individual,,Mass Market,2024-12-16,Branch
CUST-15363,Individual,Male,33,Egyptian,Dubai,Individual,,Affluent,2021-10-24,Branch
CUST-15364,Individual,Female,48,Sri Lankan,Dubai,Individual,,High Net Worth,2025-03-21,Direct Online
CUST-15365,SME,Male,33,Pakistani,Sharjah,Construction,Micro,SME,2024-07-03,Branch
CUST-15366,Individual,Male,34,Pakistani,Sharjah,Individual,,Mass Market,2025-05-20,Direct Online
CUST-15367,SME,Female,34,Egyptian,Abu Dhabi,Manufacturing,Micro,SME,2024-04-28,Direct Online
CUST-15368,Individual,Male,24,Emirati,Ajman,Individual,,Mass Market,2024-03-21,Insurance Agent
CUST-15369,Individual,Female,24,British,Dubai,Individual,,Affluent,2019-05-20,Insurance Agent
CUST-15370,Individual,Male,67,Indian,Dubai,Individual,,Mass Market,2025-03-27,Insurance Broker
CUST-15371,Individual,Female,67,Filipino,Ras Al Khaimah,Individual,,Affluent,2022-07-25,Insurance Broker
CUST-15372,Individual,Male,47,Indian,Sharjah,Individual,,Mass Market,2025-12-23,Insurance Agent
CUST-15373,Individual,Female,34,Indian,Sharjah,Individual,,Mass Market,2025-07-31,Insurance Agent
CUST-15374,Individual,Female,64,Indian,Sharjah,Individual,,Affluent,2024-02-25,Insurance Broker
CUST-15375,Individual,Male,67,Filipino,Dubai,Individual,,Affluent,2021-11-14,Insurance Agent
CUST-15376,Individual,Female,40,Other,Abu Dhabi,Individual,,Mass Market,2020-12-17,Bank / Bancassurance
CUST-15377,SME,Male,35,Indian,Abu Dhabi,Professional Services,Small,SME,2023-12-31,Insurance Broker
CUST-15378,SME,Female,36,British,Fujairah,Logistics,Medium,SME,2024-03-05,Bank / Bancassurance
CUST-15379,SME,Female,31,Other,Dubai,Government,Small,SME,2022-05-28,Direct Online
CUST-15380,Individual,Male,35,Pakistani,Dubai,Individual,,Affluent,2021-09-29,Insurance Broker
CUST-15381,SME,Female,36,Emirati,Abu Dhabi,Professional Services,Micro,SME,2018-09-20,Insurance Agent
CUST-15382,Individual,Female,68,Egyptian,Abu Dhabi,Individual,,Mass Market,2019-08-22,Direct Online
CUST-15383,Individual,Male,51,Egyptian,Dubai,Individual,,Affluent,2019-08-12,Direct Online
CUST-15384,SME,Male,30,Indian,Dubai,Professional Services,Micro,SME,2019-04-28,Insurance Broker
CUST-15385,Corporate,Female,56,Indian,Dubai,Education,Large,Corporate,2019-08-29,Insurance Agent
CUST-15386,Individual,Female,29,Pakistani,Dubai,Individual,,Mass Market,2022-10-12,Insurance Agent
CUST-15387,Individual,Male,27,Pakistani,Abu Dhabi,Individual,,Mass Market,2024-01-28,Insurance Broker
CUST-15388,Individual,Male,44,Indian,Sharjah,Individual,,Mass Market,2024-04-22,Direct Online
CUST-15389,Individual,Male,48,Emirati,Dubai,Individual,,Mass Market,2026-05-07,Corporate Partner
CUST-15390,SME,Female,26,Indian,Umm Al Quwain,Travel & Tourism,Small,SME,2022-12-15,Insurance Broker
CUST-15391,Individual,Female,47,British,Dubai,Individual,,Affluent,2020-07-13,Direct Online
CUST-15392,SME,Male,37,Indian,Dubai,Construction,Micro,SME,2018-10-25,Insurance Broker
CUST-15393,Individual,Male,50,Filipino,Dubai,Individual,,Mass Market,2023-08-12,Branch
CUST-15394,SME,Male,64,Indian,Abu Dhabi,Financial Services,Small,SME,2023-06-30,Corporate Partner
CUST-15395,Corporate,Male,60,Pakistani,Sharjah,IT & Software,Large,Corporate,2023-06-29,Corporate Partner
CUST-15396,Individual,Male,36,Bangladeshi,Dubai,Individual,,Affluent,2022-09-12,Branch
CUST-15397,Individual,Male,54,Other,Abu Dhabi,Individual,,Mass Market,2020-12-12,Corporate Partner
CUST-15398,SME,Female,27,Other,Dubai,Financial Services,Medium,SME,2024-07-09,Insurance Broker
CUST-15399,Individual,Female,31,Other,Abu Dhabi,Individual,,Mass Market,2024-12-16,Insurance Agent
CUST-15400,Individual,Male,51,Filipino,Dubai,Individual,,High Net Worth,2019-06-04,Insurance Agent
CUST-15401,Individual,Male,59,Other,Dubai,Individual,,High Net Worth,2025-05-17,Insurance Broker
CUST-15402,Individual,Male,46,Indian,Ajman,Individual,,Affluent,2023-08-31,Direct Online
CUST-15403,SME,Male,26,Other,Abu Dhabi,Manufacturing,Medium,SME,2020-02-28,Insurance Broker
CUST-15404,Individual,Male,36,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2021-11-19,Bank / Bancassurance
CUST-15405,Corporate,Female,62,Indian,Ras Al Khaimah,Professional Services,Large,Corporate,2022-09-27,Direct Online
CUST-15406,Individual,Male,47,Nepalese,Ajman,Individual,,Mass Market,2024-02-07,Direct Online
CUST-15407,SME,Male,40,British,Dubai,Construction,Small,SME,2024-08-06,Bank / Bancassurance
CUST-15408,Individual,Male,67,Indian,Sharjah,Individual,,Mass Market,2022-04-23,Direct Online
CUST-15409,Individual,Male,40,Emirati,Abu Dhabi,Individual,,Affluent,2021-02-26,Insurance Agent
CUST-15410,Individual,Female,55,Pakistani,Dubai,Individual,,Mass Market,2023-06-25,Direct Online
CUST-15411,SME,Male,47,Bangladeshi,Dubai,Logistics,Micro,SME,2019-09-08,Insurance Agent
CUST-15412,Individual,Female,25,Filipino,Ras Al Khaimah,Individual,,Affluent,2019-06-19,Insurance Broker
CUST-15413,SME,Female,44,Filipino,Ajman,Manufacturing,Micro,SME,2021-05-21,Direct Online
CUST-15414,Individual,Female,47,Indian,Fujairah,Individual,,High Net Worth,2019-02-28,Insurance Agent
CUST-15415,Individual,Female,59,Emirati,Ras Al Khaimah,Individual,,Mass Market,2024-09-09,Bank / Bancassurance
CUST-15416,SME,Male,36,Other,Ras Al Khaimah,Financial Services,Medium,SME,2026-05-08,Direct Online
CUST-15417,Individual,Female,23,Indian,Dubai,Individual,,Mass Market,2025-12-14,Insurance Broker
CUST-15418,Individual,Male,22,Egyptian,Fujairah,Individual,,Affluent,2025-05-20,Insurance Broker
CUST-15419,Individual,Male,68,Sri Lankan,Dubai,Individual,,Affluent,2023-03-11,Branch
CUST-15420,Individual,Male,29,Bangladeshi,Sharjah,Individual,,Mass Market,2020-03-11,Branch
CUST-15421,Individual,Female,40,Other,Abu Dhabi,Individual,,High Net Worth,2022-01-25,Bank / Bancassurance
CUST-15422,Individual,Male,64,Bangladeshi,Dubai,Individual,,Mass Market,2025-07-14,Insurance Broker
CUST-15423,Individual,Female,44,Bangladeshi,Dubai,Individual,,Mass Market,2024-07-31,Insurance Broker
CUST-15424,Individual,Male,44,Indian,Dubai,Individual,,Mass Market,2018-10-15,Insurance Broker
CUST-15425,Corporate,Male,64,Filipino,Sharjah,Hospitality,Large,Corporate,2021-12-20,Insurance Broker
CUST-15426,Individual,Male,25,Sri Lankan,Fujairah,Individual,,Mass Market,2023-05-08,Direct Online
CUST-15427,Individual,Male,27,Indian,Abu Dhabi,Individual,,Affluent,2025-07-28,Insurance Broker
CUST-15428,Individual,Female,58,Nepalese,Abu Dhabi,Individual,,High Net Worth,2023-03-08,Insurance Agent
CUST-15429,SME,Male,62,Pakistani,Abu Dhabi,Travel & Tourism,Small,SME,2025-04-14,Insurance Agent
CUST-15430,Individual,Male,26,Sri Lankan,Ras Al Khaimah,Individual,,Mass Market,2025-07-12,Branch
CUST-15431,Individual,Male,63,Pakistani,Dubai,Individual,,High Net Worth,2023-02-16,Insurance Agent
CUST-15432,Corporate,Female,45,Sri Lankan,Sharjah,Construction,Large,Corporate,2022-10-10,Insurance Agent
CUST-15433,Individual,Male,57,Pakistani,Sharjah,Individual,,Mass Market,2019-03-01,Direct Online
CUST-15434,SME,Female,35,Filipino,Sharjah,Healthcare,Small,SME,2023-01-13,Insurance Broker
CUST-15435,Individual,Male,68,Indian,Abu Dhabi,Individual,,Mass Market,2025-09-27,Branch
CUST-15436,Individual,Male,26,British,Fujairah,Individual,,Mass Market,2023-08-05,Corporate Partner
CUST-15437,SME,Male,38,Pakistani,Abu Dhabi,Education,Small,SME,2023-03-16,Bank / Bancassurance
CUST-15438,Individual,Female,54,Emirati,Dubai,Individual,,Mass Market,2024-09-09,Insurance Agent
CUST-15439,Individual,Female,22,Indian,Abu Dhabi,Individual,,Affluent,2025-08-02,Corporate Partner
CUST-15440,Individual,Male,29,Indian,Dubai,Individual,,Mass Market,2025-05-04,Bank / Bancassurance
CUST-15441,SME,Male,40,Filipino,Dubai,Real Estate,Micro,SME,2024-02-29,Insurance Agent
CUST-15442,Individual,Male,41,Pakistani,Dubai,Individual,,Mass Market,2019-09-04,Branch
CUST-15443,Individual,Female,23,Nepalese,Fujairah,Individual,,Mass Market,2025-01-11,Insurance Agent
CUST-15444,Individual,Male,63,Pakistani,Abu Dhabi,Individual,,Affluent,2025-01-09,Corporate Partner
CUST-15445,Individual,Male,54,Other,Umm Al Quwain,Individual,,Affluent,2020-05-20,Direct Online
CUST-15446,Individual,Male,51,Egyptian,Dubai,Individual,,Mass Market,2024-03-22,Branch
CUST-15447,Individual,Male,37,Egyptian,Fujairah,Individual,,High Net Worth,2026-04-03,Direct Online
CUST-15448,Individual,Male,22,Bangladeshi,Dubai,Individual,,Mass Market,2019-08-14,Direct Online
CUST-15449,Individual,Male,27,Indian,Abu Dhabi,Individual,,Mass Market,2020-02-27,Corporate Partner
CUST-15450,Individual,Female,44,Egyptian,Dubai,Individual,,Affluent,2025-12-14,Direct Online
CUST-15451,Individual,Male,62,Emirati,Abu Dhabi,Individual,,Affluent,2023-09-19,Insurance Broker
CUST-15452,Individual,Female,30,Indian,Dubai,Individual,,Mass Market,2024-07-13,Insurance Broker
CUST-15453,Corporate,Female,31,Filipino,Ajman,Hospitality,Large,Corporate,2020-02-25,Corporate Partner
CUST-15454,Individual,Male,57,Bangladeshi,Abu Dhabi,Individual,,Affluent,2018-08-31,Corporate Partner
CUST-15455,Individual,Female,65,Indian,Dubai,Individual,,Mass Market,2023-05-04,Insurance Broker
CUST-15456,Individual,Male,65,Indian,Abu Dhabi,Individual,,Mass Market,2022-06-04,Direct Online
CUST-15457,SME,Female,59,Indian,Dubai,Travel & Tourism,Medium,SME,2025-06-06,Insurance Agent
CUST-15458,Individual,Female,40,Bangladeshi,Sharjah,Individual,,Mass Market,2021-04-17,Corporate Partner
CUST-15459,Individual,Male,53,Indian,Abu Dhabi,Individual,,High Net Worth,2019-09-01,Direct Online
CUST-15460,Individual,Male,55,British,Abu Dhabi,Individual,,Mass Market,2018-12-14,Corporate Partner
CUST-15461,Individual,Male,30,Pakistani,Abu Dhabi,Individual,,Mass Market,2019-09-19,Insurance Broker
CUST-15462,SME,Female,47,Bangladeshi,Abu Dhabi,Hospitality,Small,SME,2023-07-06,Direct Online
CUST-15463,Individual,Male,58,Filipino,Abu Dhabi,Individual,,Affluent,2020-05-16,Insurance Agent
CUST-15464,Individual,Male,43,Emirati,Dubai,Individual,,High Net Worth,2024-03-03,Direct Online
CUST-15465,SME,Male,36,Nepalese,Sharjah,Travel & Tourism,Medium,SME,2019-12-28,Direct Online
CUST-15466,Individual,Female,51,Indian,Abu Dhabi,Individual,,Affluent,2019-05-14,Corporate Partner
CUST-15467,SME,Male,38,Emirati,Abu Dhabi,Financial Services,Medium,SME,2023-05-28,Insurance Broker
CUST-15468,Individual,Female,26,Pakistani,Abu Dhabi,Individual,,Mass Market,2020-10-20,Bank / Bancassurance
CUST-15469,SME,Female,41,Indian,Dubai,IT & Software,Micro,SME,2025-11-11,Corporate Partner
CUST-15470,SME,Male,26,Emirati,Dubai,Healthcare,Small,SME,2025-01-09,Bank / Bancassurance
CUST-15471,Individual,Male,39,Indian,Dubai,Individual,,High Net Worth,2018-12-01,Corporate Partner
CUST-15472,SME,Male,38,Bangladeshi,Dubai,Hospitality,Medium,SME,2019-05-04,Insurance Broker
CUST-15473,Individual,Male,59,Filipino,Dubai,Individual,,Mass Market,2019-09-06,Insurance Agent
CUST-15474,Individual,Female,35,Bangladeshi,Abu Dhabi,Individual,,Affluent,2022-12-04,Insurance Broker
CUST-15475,Individual,Male,69,Emirati,Dubai,Individual,,Affluent,2021-02-27,Branch
CUST-15476,Individual,Male,51,Nepalese,Abu Dhabi,Individual,,Mass Market,2021-09-17,Branch
CUST-15477,SME,Male,47,Filipino,Sharjah,Construction,Medium,SME,2023-04-02,Corporate Partner
CUST-15478,Individual,Male,58,Other,Dubai,Individual,,Mass Market,2020-01-30,Insurance Broker
CUST-15479,Corporate,Male,38,Emirati,Dubai,Retail,Large,Corporate,2022-03-21,Insurance Agent
CUST-15480,Individual,Female,34,Other,Dubai,Individual,,Affluent,2024-03-20,Insurance Broker
CUST-15481,Individual,Male,51,Indian,Dubai,Individual,,Affluent,2018-08-15,Insurance Agent
CUST-15482,Individual,Male,47,Indian,Dubai,Individual,,Mass Market,2020-09-24,Direct Online
CUST-15483,Individual,Male,26,Nepalese,Abu Dhabi,Individual,,Mass Market,2021-03-05,Branch
CUST-15484,SME,Male,48,Other,Dubai,Government,Small,SME,2019-01-05,Direct Online
CUST-15485,SME,Male,35,Other,Abu Dhabi,Hospitality,Medium,SME,2023-01-14,Bank / Bancassurance
CUST-15486,SME,Female,47,Indian,Ajman,Professional Services,Micro,SME,2026-04-25,Insurance Agent
CUST-15487,SME,Female,28,Pakistani,Dubai,Travel & Tourism,Medium,SME,2025-04-12,Insurance Agent
CUST-15488,Individual,Female,44,Emirati,Fujairah,Individual,,Mass Market,2021-02-11,Direct Online
CUST-15489,Individual,Male,28,Other,Abu Dhabi,Individual,,Mass Market,2024-03-23,Corporate Partner
CUST-15490,Individual,Male,54,Indian,Abu Dhabi,Individual,,Affluent,2023-03-01,Corporate Partner
CUST-15491,Individual,Male,41,Nepalese,Abu Dhabi,Individual,,Affluent,2022-05-28,Insurance Agent
CUST-15492,Individual,Male,56,Indian,Abu Dhabi,Individual,,Mass Market,2019-10-23,Branch
CUST-15493,Individual,Male,27,Pakistani,Dubai,Individual,,Mass Market,2023-07-12,Insurance Broker
CUST-15494,Individual,Female,57,Emirati,Dubai,Individual,,High Net Worth,2022-10-16,Insurance Broker
CUST-15495,Individual,Male,68,Egyptian,Sharjah,Individual,,Mass Market,2024-07-13,Direct Online
CUST-15496,SME,Male,50,Indian,Dubai,Professional Services,Micro,SME,2021-04-13,Insurance Broker
CUST-15497,Individual,Male,36,Other,Ras Al Khaimah,Individual,,Mass Market,2023-01-24,Direct Online
CUST-15498,Individual,Male,57,Pakistani,Ajman,Individual,,Mass Market,2026-05-14,Insurance Agent
CUST-15499,Individual,Male,23,Indian,Dubai,Individual,,Affluent,2021-08-12,Direct Online
CUST-15500,SME,Male,28,Indian,Ajman,Retail,Small,SME,2023-10-11,Bank / Bancassurance
CUST-15501,Corporate,Male,50,Indian,Dubai,Government,Large,Corporate,2023-03-14,Insurance Agent
CUST-15502,Individual,Male,29,Other,Fujairah,Individual,,Affluent,2022-12-18,Insurance Broker
CUST-15503,Individual,Male,48,Emirati,Ajman,Individual,,Mass Market,2020-05-27,Insurance Agent
CUST-15504,Corporate,Female,57,Filipino,Abu Dhabi,Healthcare,Large,Corporate,2024-06-21,Direct Online
CUST-15505,Individual,Female,39,Bangladeshi,Ras Al Khaimah,Individual,,Mass Market,2019-06-18,Insurance Agent
CUST-15506,SME,Male,56,Emirati,Abu Dhabi,Manufacturing,Small,SME,2024-04-03,Branch
CUST-15507,SME,Female,39,Indian,Dubai,Financial Services,Small,SME,2025-08-04,Direct Online
CUST-15508,Individual,Female,39,Nepalese,Abu Dhabi,Individual,,Mass Market,2018-12-31,Bank / Bancassurance
CUST-15509,Individual,Male,21,Bangladeshi,Abu Dhabi,Individual,,High Net Worth,2020-08-20,Direct Online
CUST-15510,Individual,Male,29,Indian,Ras Al Khaimah,Individual,,Mass Market,2018-12-07,Direct Online
CUST-15511,Individual,Female,33,Sri Lankan,Dubai,Individual,,Affluent,2020-03-21,Corporate Partner
CUST-15512,SME,Male,60,Indian,Abu Dhabi,Professional Services,Small,SME,2019-10-29,Corporate Partner
CUST-15513,SME,Female,33,Pakistani,Abu Dhabi,Hospitality,Medium,SME,2021-03-03,Insurance Broker
CUST-15514,SME,Female,43,Other,Dubai,Manufacturing,Medium,SME,2025-11-25,Insurance Broker
CUST-15515,Individual,Female,25,Other,Dubai,Individual,,Mass Market,2025-09-13,Corporate Partner
CUST-15516,Individual,Male,24,Pakistani,Dubai,Individual,,Mass Market,2020-06-13,Insurance Agent
CUST-15517,Individual,Male,34,Pakistani,Dubai,Individual,,Mass Market,2019-10-05,Insurance Broker
CUST-15518,Individual,Male,35,Other,Abu Dhabi,Individual,,Mass Market,2023-09-28,Insurance Broker
CUST-15519,Individual,Male,47,Egyptian,Dubai,Individual,,Affluent,2023-04-26,Bank / Bancassurance
CUST-15520,Individual,Female,52,Nepalese,Abu Dhabi,Individual,,Mass Market,2020-06-16,Insurance Broker
CUST-15521,Individual,Male,33,Other,Abu Dhabi,Individual,,Mass Market,2023-08-27,Direct Online
CUST-15522,Corporate,Female,39,Pakistani,Abu Dhabi,Manufacturing,Large,Corporate,2021-09-03,Bank / Bancassurance
CUST-15523,Individual,Female,61,Pakistani,Abu Dhabi,Individual,,Mass Market,2020-12-23,Bank / Bancassurance
CUST-15524,SME,Male,56,Indian,Dubai,Professional Services,Medium,SME,2019-09-18,Direct Online
CUST-15525,Individual,Male,31,Emirati,Abu Dhabi,Individual,,Mass Market,2024-10-27,Branch
CUST-15526,Individual,Male,39,Filipino,Ajman,Individual,,Mass Market,2023-11-30,Insurance Broker
CUST-15527,SME,Male,57,Filipino,Sharjah,Retail,Small,SME,2022-03-18,Insurance Agent
CUST-15528,Individual,Female,61,Filipino,Abu Dhabi,Individual,,Mass Market,2019-04-03,Corporate Partner
CUST-15529,Individual,Male,24,Indian,Dubai,Individual,,Mass Market,2023-04-19,Direct Online
CUST-15530,Individual,Female,55,Nepalese,Dubai,Individual,,Mass Market,2020-10-15,Direct Online
CUST-15531,Individual,Male,35,Indian,Dubai,Individual,,Affluent,2020-11-01,Insurance Agent
CUST-15532,Individual,Female,27,Sri Lankan,Dubai,Individual,,Affluent,2021-11-13,Direct Online
CUST-15533,SME,Male,35,Emirati,Dubai,Education,Micro,SME,2024-02-23,Insurance Broker
CUST-15534,Individual,Female,60,Indian,Sharjah,Individual,,Mass Market,2026-04-22,Direct Online
CUST-15535,Individual,Male,47,Bangladeshi,Dubai,Individual,,Affluent,2020-01-04,Branch
CUST-15536,SME,Female,27,Other,Abu Dhabi,Logistics,Small,SME,2022-01-08,Direct Online
CUST-15537,Individual,Male,60,Egyptian,Ras Al Khaimah,Individual,,Affluent,2022-07-01,Insurance Agent
CUST-15538,Individual,Male,35,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2019-04-30,Direct Online
CUST-15539,Individual,Female,46,Other,Dubai,Individual,,Mass Market,2020-10-12,Bank / Bancassurance
CUST-15540,Individual,Male,30,Emirati,Fujairah,Individual,,Mass Market,2024-05-16,Corporate Partner
CUST-15541,Individual,Male,36,Other,Abu Dhabi,Individual,,Mass Market,2022-03-28,Insurance Broker
CUST-15542,Individual,Male,65,Indian,Dubai,Individual,,Mass Market,2024-07-11,Insurance Agent
CUST-15543,Individual,Female,24,Other,Sharjah,Individual,,Mass Market,2019-11-03,Bank / Bancassurance
CUST-15544,SME,Male,35,British,Dubai,Hospitality,Micro,SME,2023-03-06,Insurance Agent
CUST-15545,SME,Female,47,Other,Abu Dhabi,Hospitality,Small,SME,2020-05-09,Direct Online
CUST-15546,Individual,Female,24,Other,Dubai,Individual,,High Net Worth,2019-03-22,Direct Online
CUST-15547,Individual,Male,46,Other,Dubai,Individual,,High Net Worth,2023-12-23,Direct Online
CUST-15548,Individual,Female,32,Other,Dubai,Individual,,Mass Market,2024-11-07,Bank / Bancassurance
CUST-15549,Individual,Female,22,Indian,Dubai,Individual,,Affluent,2020-11-28,Direct Online
